RBD;NOM_COM_RBD;lon;lat
17698;CHILLAN;-72,0869711;-36,6269498
17701;CONCEPCION;-73,0533248;-36,8263972
17702;YUMBEL;-72,5640525;-37,1004933
17703;TALCAHUANO;-73,1024601;-36,7470864
17708;TALCAHUANO;-73,0952958;-36,7467854
17709;CHIGUAYANTE;-73,0180988;-36,9555926
17710;TOME;-72,8507770;-36,5048740
17711;TOME;-72,9712011;-36,6015285
17715;MULCHEN;-75,7506114;39,6779504
17719;CURANILAHUE;-73,3438029;-37,4738749
17723;SANTA JUANA;-72,9481928;-37,1711440
17725;BULNES;-72,3040889;-36,7391026
17726;LOS ANGELES;-118,1812988;34,0646752
17728;ARAUCO;-73,3211441;-37,2455940
17732;MULCHEN;-72,2398902;-37,7139191
17733;CONCEPCION;-73,0386510;-36,8142261
17734;CHILLAN;-72,0992812;-36,6021913
17735;CHILLAN VIEJO;-72,1310830;-36,6169676
17736;LOS ANGELES;-72,3691974;-37,4714242
17737;CHILLAN;-72,0771024;-36,6212926
17741;COBQUECURA;-72,7893253;-36,1307434
17742;BULNES;-70,6834156;-33,3940250
17746;CHIGUAYANTE;-73,0171238;-36,9336610
17749;CONCEPCION;-72,8582636;-36,8157247
17750;CONCEPCION;-73,0340729;-36,8193398
17751;MULCHEN;-72,2364002;-37,7300848
17754;CHILLAN;-72,1058243;-36,6095608
17762;TIRUA;-73,4973842;-38,4548803
17763;CA�ETE;-76,3880848;-13,0767172
17764;QUILLECO;-71,9802300;-37,4702520
17765;CHIGUAYANTE;-73,0104043;-36,9393462
17766;SAN CARLOS;-111,0058390;29,1094958
17772;CA�ETE;-73,3905309;-37,7993360
17778;NACIMIENTO;-72,6894207;-37,5060262
17779;CHIGUAYANTE;-73,0274100;-36,9087700
17782;PENCO;-72,9750050;-36,7089180
17785;TALCAHUANO;-73,1405980;-36,7115880
17787;CABRERO;-72,4400654;-37,0867945
17788;CORONEL;-73,1622900;-36,9939700
17790;MULCHEN;-72,2398951;-37,7114737
17793;SAN CARLOS;-71,9484603;-36,4190863
17794;CHILLAN;-72,1027389;-36,6032120
17795;LOS ANGELES;-118,4855482;34,2027144
17796;CONCEPCION;-73,0600584;-36,8257054
17797;SANTA BARBARA;-119,8489470;34,4139629
17798;NEGRETE;NA;NA
17800;CHILLAN;-72,0780123;-36,6256762
17810;CA�ETE;-73,4000567;-37,8015200
17812;CHIGUAYANTE;-73,0283158;-36,9025000
17813;SANTA BARBARA;-72,0282169;-37,6700681
17814;CABRERO;-72,3982583;-37,0330293
17815;CORONEL;-73,1621395;-36,9716912
17817;ARAUCO;-84,1799675;39,7393000
17818;CORONEL;-73,1640800;-36,9766100
17824;TALCAHUANO;-73,1110774;-36,7223211
17828;CHILLAN;-72,0756740;-36,6155620
17829;CHILLAN;-72,0956957;-36,6076556
17833;TALCAHUANO;-73,1120710;-36,7152421
17838;CHILLAN VIEJO;-72,1310830;-36,6169676
17840;SAN PEDRO DE LA PAZ;-73,1446456;-36,8272934
17843;CHIGUAYANTE;-73,0217270;-36,9330770
17846;YUMBEL;-72,5615929;-37,0973193
17847;LAJA;-116,9199443;32,4729005
17848;COIHUECO;-71,8409271;-36,6316108
17850;LOTA;-73,1640405;-37,0917537
17854;CONCEPCION;-73,0069529;-36,8310305
17855;CONCEPCION;-73,0486526;-36,8279948
17857;CHIGUAYANTE;-73,0316711;-36,9044697
17858;TALCAHUANO;-73,1138685;-36,7151893
17859;SAN PEDRO DE LA PAZ;-73,1030569;-36,8342892
17860;TALCAHUANO;-73,1121027;-36,7220313
17874;ARAUCO;-73,3354696;-37,2470405
17875;CONCEPCION;-73,0083442;-36,8442712
17876;CORONEL;-73,1648703;-36,9787591
17877;LOS ANGELES;-72,3114867;-37,4627160
17879;CONCEPCION;-73,0474308;-36,8279516
17880;TUCAPEL;-71,9499036;-37,2951038
17881;CURANILAHUE;-73,3432205;-37,4785523
17883;LOS ANGELES;-72,3787263;-37,4720503
17885;TOME;-72,9570316;-36,6016894
17892;CHILLAN;-72,0790622;-36,6181552
17893;CHILLAN;-72,0727395;-36,5949658
17895;CHILLAN;-72,0770519;-36,6237222
17897;NINHUE;-72,3978425;-36,3942157
17898;SAN NICOLAS;-72,2126332;-36,5024978
17900;CONCEPCION;-73,0502653;-36,8230793
17902;BULNES;-72,3083488;-36,7390201
17903;CHILLAN;-72,1066840;-36,6209300
17907;CHILLAN;-72,0934655;-36,6052496
17908;CHILLAN;-72,1008770;-36,6064602
17912;CONCEPCION;-73,0191192;-36,8214874
17915;CORONEL;-73,1524951;-36,9871262
17916;PEMUCO;-72,0997883;-36,9759651
17918;LOS ANGELES;-118,2752777;34,1082666
17920;CHILLAN;-72,0929230;-36,6303180
17922;CHIGUAYANTE;-73,0274100;-36,9087700
17924;NACIMIENTO;-72,6840168;-37,4924617
17930;QUIRIHUE;-72,5501252;-36,2820848
17931;TALCAHUANO;-73,1024601;-36,7470864
18002;COELEMU;-72,7014705;-36,4878054
18004;CA�ETE;-73,3798756;-37,7751986
18006;EL CARMEN;-72,0304963;-36,8988055
18007;CONCEPCION;-73,0579434;-36,8284560
18009;ARAUCO;-73,3166644;-37,2457765
18010;CHILLAN VIEJO;-72,1297171;-36,6295920
18012;COIHUECO;-71,8363176;-36,6303733
18014;PENCO;-72,9938451;-36,7359605
18015;PENCO;-73,0045678;-36,7429205
18016;SAN IGNACIO;-72,0916847;-36,8808257
18017;SAN CARLOS;-71,9702928;-36,4161052
18021;YUMBEL;-72,5537418;-37,1047158
18023;CHIGUAYANTE;-73,0173901;-36,9532201
18028;CHILLAN;-72,0571586;-36,6278471
18034;LOS ANGELES;-118,2097417;34,0315712
18035;QUIRIHUE;-72,5432768;-36,2738595
18037;ALTO BIOBIO;-71,6403116;-37,8790801
18042;CORONEL;-73,1551232;-37,0110941
18049;TALCAHUANO;-73,0831269;-36,7592722
18050;LOS ANGELES;-72,3199633;-37,4389033
18054;CHIGUAYANTE;-73,0244877;-36,9254881
18055;CONCEPCION;-73,0360132;-36,8328948
18065;HUALQUI;-72,9308500;-36,9671910
18066;CHIGUAYANTE;-73,0217270;-36,9330770
18069;HUALPEN;-73,0859001;-36,7985947
18075;SANTA JUANA;-72,9384255;-37,1737261
18080;ARAUCO;-73,2422611;-37,2584680
18082;LOS ANGELES;-72,3469230;-37,4573450
18087;SAN CARLOS;-71,9492865;-36,4246213
18090;LOS ANGELES;-72,2977570;-37,3644109
18093;HUALQUI;-72,9289808;-36,9720742
18094;HUALQUI;-72,9340045;-36,9753802
18097;CONCEPCION;-73,0439871;-36,7754979
18099;CHILLAN VIEJO;-72,1364770;-36,6319440
18102;SAN PEDRO DE LA PAZ;-73,1440537;-36,8515628
18111;PENCO;-72,9990648;-36,7429687
18112;FLORIDA;-72,6531672;-36,8223963
18114;PENCO;-72,9968920;-36,7432523
18123;CABRERO;-72,3925626;-37,0306857
18124;COELEMU;-72,7151629;-36,5057514
18126;CHIGUAYANTE;-73,0219938;-36,9513606
18127;PENCO;-72,9954171;-36,7443146
18128;LOS ANGELES;-72,3514486;-37,4823527
18147;SAN PEDRO DE LA PAZ;-73,1426413;-36,8538542
18149;HUALPEN;-73,1013738;-36,7992038
18158;SAN PEDRO DE LA PAZ;-73,1432518;-36,8536172
18163;HUALPEN;-73,1070301;-36,7987180
18170;CABRERO;-72,4384400;-37,0780016
18172;TALCAHUANO;-73,0841801;-36,7516902
18180;CHILLAN;-72,0853651;-36,6051153
18181;CHIGUAYANTE;-73,0180948;-36,9428708
18184;MULCHEN;-72,2501221;-37,7202802
18199;QUILLON;-72,4756513;-36,7446076
18203;PENCO;-73,0214694;-36,7749570
18216;BULNES;-72,3045971;-36,7387409
18218;SAN PEDRO DE LA PAZ;-73,1461486;-36,8502311
18220;YUNGAY;-72,0103564;-37,1259959
18223;CONCEPCION;-73,0655301;-36,8265398
18234;ANTUCO;-71,6757193;-37,3301363
18237;SAN PEDRO DE LA PAZ;-73,1418220;-36,8885960
18241;TALCAHUANO;-73,1113656;-36,7235215
18243;COIHUECO;-71,8341961;-36,6281758
18247;CONCEPCION;-73,0230268;-36,8180201
18248;CORONEL;-99,0104280;19,6231200
18249;LOS ANGELES;-72,3225615;-37,4391975
18251;CHILLAN;-72,1019271;-36,6050892
19902;LOS SAUCES;-72,7297495;-38,0329357
19904;LONCOCHE;-72,4019519;-39,2976590
19906;LAUTARO;-72,4211279;-38,5341853
19908;TEMUCO;-72,6374469;-38,7410458
19910;CHOLCHOL;-72,2977570;-37,3644109
19911;NUEVA IMPERIAL;-72,9388753;-38,7507220
19912;VILCUN;-72,2241322;-38,6715981
19913;LOS SAUCES;-72,8397980;-37,9779875
19919;CARAHUE;-73,1627306;-38,7119099
19921;VILLARRICA;-72,2361318;-39,2770809
19922;LAUTARO;-84,1799675;39,7393000
19923;TEMUCO;-72,5810401;-38,7445505
19925;CARAHUE;-73,1627306;-38,7119099
19927;MELIPEUCO;-71,7300028;-38,6970035
19928;CARAHUE;-73,1627306;-38,7119099
19930;TEODORO SCHMIDT;-72,9268605;-38,9125057
19934;PADRE LAS CASAS;-72,5658835;-38,8331291
19944;TEMUCO;-72,6261531;-38,7288363
19947;VILLARRICA;-72,2243327;-39,2982155
19948;CARAHUE;-84,1799675;39,7393000
19949;CARAHUE;-73,1625481;-38,7106363
19950;CURACAUTIN;-71,8922276;-38,4390953
19951;TEODORO SCHMIDT;-75,7506114;39,6779504
19952;ANGOL;-72,6944410;-37,8026156
19953;NUEVA IMPERIAL;-72,9764070;-38,7412287
19954;CARAHUE;-73,1424503;-38,7104947
19958;LONQUIMAY;-71,3726929;-38,4486401
19959;TEMUCO;-72,5927046;-38,7375235
19960;TEMUCO;-72,5902041;-38,7326442
19962;VILLARRICA;-72,2806155;-39,2739731
19965;LOS SAUCES;-84,1799675;39,7393000
19968;PITRUFQUEN;-72,6337330;-38,9903152
19972;ANGOL;-72,6804477;-37,8134671
19974;TEMUCO;-72,6400459;-38,7067577
19976;CURACAUTIN;-71,9746068;-38,3888226
19981;TEMUCO;-72,6198212;-38,7348547
19983;TEMUCO;-72,6388170;-38,7596290
19993;ANGOL;-72,6959432;-37,8097253
19996;PUCON;-71,7581463;-39,3375736
19998;TRAIGUEN;-72,6655573;-38,2512235
19999;LONQUIMAY;-71,2399037;-38,7330498
20001;PADRE LAS CASAS;-72,5943636;-38,7575128
20008;VICTORIA;-72,3266707;-38,2425720
20010;NUEVA IMPERIAL;-72,8878086;-38,9065050
20012;TEMUCO;-72,5848174;-38,7379166
20013;TEMUCO;-72,5753127;-38,7376636
20015;TEODORO SCHMIDT;-72,8878086;-38,9065050
20016;TEMUCO;-72,6266772;-38,7142095
20019;TEMUCO;-72,7545340;-38,7642275
20024;TEODORO SCHMIDT;-73,2788388;-38,9907723
20025;TEMUCO;-72,6236938;-38,7412096
20026;CARAHUE;-73,1573996;-38,7106116
20027;CARAHUE;-73,1830210;-38,6518804
20029;GALVARINO;-84,1799675;39,7393000
20033;SAAVEDRA;-73,3478673;-38,8931129
20037;TEMUCO;-72,6266329;-38,7537526
20041;VILLARRICA;-72,2359033;-39,3185349
20042;ANGOL;-72,6736400;-37,8171354
20043;NUEVA IMPERIAL;-72,9482281;-38,7445218
20044;TEMUCO;-72,5897313;-38,7357182
20046;PADRE LAS CASAS;-72,5964239;-38,7589090
20047;TEMUCO;-72,5903739;-38,7359018
20048;TEMUCO;-72,6218624;-38,7293045
20052;VICTORIA;-72,3209683;-38,2399167
20053;TEODORO SCHMIDT;-73,2294271;-39,0708841
20054;NUEVA IMPERIAL;-72,9467551;-38,7408990
20063;TEMUCO;-72,5919638;-38,7370048
20064;PADRE LAS CASAS;-72,5990617;-38,7627426
20066;TEMUCO;-72,5839276;-38,7287868
20067;PADRE LAS CASAS;-72,6025553;-38,7924623
20068;ANGOL;-72,7111844;-37,7929070
20070;TEMUCO;-72,5866904;-38,7394373
20071;CUNCO;-72,0386017;-38,9450734
20073;CUNCO;-110,9440953;31,2923135
20074;VILCUN;-72,3566665;-38,6900511
20078;TEMUCO;-72,5922939;-38,7353357
20080;TEODORO SCHMIDT;-73,0571337;-38,9412625
20081;CARAHUE;-73,1627306;-38,7119099
20082;ANGOL;-72,7071663;-37,8045711
20084;FREIRE;-72,5601955;-38,8770293
20085;TEMUCO;-72,6379444;-38,7225357
20087;LUMACO;-72,9816440;-38,3146041
20088;CARAHUE;-70,7607191;-33,6313271
20089;VILCUN;-72,2196861;-38,6692851
20090;PITRUFQUEN;-72,6241464;-38,9944242
20091;TEMUCO;-72,6461592;-38,7514991
20094;TEODORO SCHMIDT;-73,2788388;-38,9907723
20095;VILLARRICA;-72,1925688;-39,1755636
20096;TEMUCO;-72,5767311;-38,7230100
20099;VILCUN;-72,2241322;-38,6715981
20100;TEMUCO;-72,5662901;-38,7289139
20102;TEMUCO;-72,5895471;-38,7345306
20103;LUMACO;-72,9134344;-38,1659154
20108;COLLIPULLI;-72,4339447;-37,9494628
20113;PERQUENCO;-72,3775363;-38,4218811
20114;TEMUCO;-72,6343420;-38,7563520
20117;GALVARINO;-72,8862381;-38,4867843
20119;NUEVA IMPERIAL;-72,9388753;-38,7507220
20120;NUEVA IMPERIAL;-72,9504445;-38,7456970
20121;PUCON;-71,9413152;-39,2813906
20122;TEMUCO;-72,7138954;-38,7405950
20127;PADRE LAS CASAS;-72,5403368;-38,8218533
20129;TEMUCO;-72,6000381;-38,7329756
20131;TEMUCO;-72,6205840;-38,7175314
20133;VILCUN;-72,2196376;-38,6691828
20136;ANGOL;-72,7136222;-37,8072368
20137;TEMUCO;-72,6549085;-38,7150118
20139;PUCON;-71,9425585;-39,2831062
20140;TEMUCO;-72,5685686;-38,7341902
20141;VICTORIA;-77,0274678;-11,8900604
20142;LONQUIMAY;-71,2489467;-38,5319800
20144;CARAHUE;-73,1682298;-38,7131091
20145;CARAHUE;-73,1627306;-38,7119099
20150;LOS SAUCES;-72,8400802;-37,9781761
20151;PADRE LAS CASAS;-72,6070250;-38,7341140
20152;COLLIPULLI;-72,3883977;-37,8904765
20153;PUCON;-71,8910654;-39,2946068
20154;NUEVA IMPERIAL;-72,9466800;-38,7461230
20158;VILLARRICA;-72,2242616;-39,2823902
20159;TEMUCO;-72,6857829;-38,7626838
20161;LAUTARO;-72,6076437;-38,7422450
20162;VICTORIA;-72,3245022;-38,2243086
20164;PERQUENCO;-72,4001494;-38,4365909
20165;LONCOCHE;-72,6281017;-39,3700786
20167;PUCON;-71,9600403;-39,2789031
20173;TEMUCO;-72,6509817;-38,7576101
20175;GALVARINO;-72,7810915;-38,4154798
20176;TEMUCO;-72,6070250;-38,7341140
20179;LONCOCHE;-72,4497339;-39,4138231
20180;TEMUCO;-72,6546625;-38,6859529
20181;TEMUCO;-72,6002116;-38,7318168
20182;CUNCO;-72,0181657;-38,9305300
20184;PADRE LAS CASAS;-72,5932824;-38,7570702
20186;NUEVA IMPERIAL;-72,9409545;-38,7408838
20187;TEODORO SCHMIDT;-73,1796296;-39,1528803
20190;SAAVEDRA;-73,3976992;-38,7843055
20193;PADRE LAS CASAS;-72,6798660;-38,8293470
20194;TRAIGUEN;-72,6683994;-38,2520096
20196;LAUTARO;-72,4268450;-38,5378840
20200;GALVARINO;-72,7896881;-38,4101524
20201;VICTORIA;-117,9413759;33,6515731
20202;PUREN;-73,0246628;-38,0036632
20205;PADRE LAS CASAS;-72,3888848;-38,8677225
20208;NUEVA IMPERIAL;-72,9409545;-38,7408838
20209;PUCON;-71,9514235;-39,2832812
20212;TEMUCO;-72,6071591;-38,7346516
20213;VILLARRICA;-72,2327622;-39,3105194
20214;TEMUCO;-72,5894610;-38,7352650
20215;ERCILLA;-99,9942108;25,5875715
20218;TEMUCO;-72,6097128;-38,7380485
20219;MELIPEUCO;-71,6845155;-38,8494087
20221;NUEVA IMPERIAL;-72,9551464;-38,7405529
20222;NUEVA IMPERIAL;-72,9388753;-38,7507220
20226;TEMUCO;-72,7594057;-38,7671967
20227;VILLARRICA;-100,2664353;25,6682237
20230;TEMUCO;-72,6321542;-38,7588718
20231;TEMUCO;-72,6074125;-38,7356958
20232;CHOLCHOL;-72,8294202;-38,6050725
20235;TEMUCO;-72,6433594;-38,7356272
20244;TEMUCO;-72,6205840;-38,7175314
20245;GORBEA;-72,6806913;-39,1031776
20248;CARAHUE;-73,3227620;-38,6295350
20258;TEMUCO;-72,7578382;-38,7671354
20259;CARAHUE;-73,0777458;-38,7220691
20260;VILLARRICA;-72,1961771;-39,4655109
20261;TEMUCO;-72,5894610;-38,7352650
20263;VILLARRICA;-72,2132733;-39,3065792
20265;TEMUCO;-72,7421935;-38,7691924
20266;TEMUCO;-72,6029998;-38,7405462
20270;TEMUCO;NA;NA
20274;TEMUCO;-72,7765837;-38,7642168
20277;NUEVA IMPERIAL;-84,1799675;39,7393000
20278;VILLARRICA;-72,2389297;-39,2741775
20279;PADRE LAS CASAS;-72,5838364;-38,7662090
20281;VILCUN;-72,2010218;-38,6677115
20282;PADRE LAS CASAS;-72,5622236;-38,7222285
20285;CHOLCHOL;-72,8784510;-38,5787108
20289;CHOLCHOL;-72,9155983;-38,5063366
20290;PITRUFQUEN;-72,6511489;-38,9850091
20297;PADRE LAS CASAS;-72,0047347;-37,6840794
20298;PUENTE ALTO;-70,6121936;-33,6162393
20299;PE�ALOLEN;-70,5242478;-33,4677091
20300;VALPARAISO;-71,5681772;-33,1190949
20307;LA SERENA;-71,2556659;-29,9285532
20308;SAN BERNARDO;-70,6991043;-33,6410217
20310;SANTIAGO;-70,6563973;-33,4389309
20311;LO BARNECHEA;-70,5125515;-33,3358981
20316;CHILLAN;-72,0978904;-36,6065595
20324;TILTIL;-70,8003822;-33,1315823
20326;COQUIMBO;-71,3395900;-29,9369100
20329;TILTIL;-70,9279843;-33,0838906
20330;PICHILEMU;-72,0025109;-34,4000462
20347;LA SERENA;-71,2456248;-29,8726587
20348;CURACAVI;-71,1285836;-33,4040927
20352;CONSTITUCION;-72,4167000;-35,3333000
20356;LA SERENA;-71,2515179;-29,9200334
20359;MAIPU;-70,7647897;-33,5015903
20361;COIHAIQUE;-72,0674955;-45,5682859
20364;RANCAGUA;-70,7751606;-34,1650010
20369;LA SERENA;-71,2436273;-29,9026466
20376;PUERTO MONTT;-72,8970582;-41,3858833
20378;SAAVEDRA;-84,1799675;39,7393000
20388;VALPARAISO;-71,6421842;-33,0207307
20390;LA SERENA;-71,2393411;-29,8774427
20392;LOS ANGELES;-72,3426510;-37,4741640
20393;TOME;-72,9539834;-36,6161060
20395;CHILLAN;-72,1058243;-36,6095608
20399;CONCHALI;-70,6658366;-33,3904179
20400;COLINA;-70,7208740;-33,2585592
20401;LAMPA;-70,8872557;-33,2771601
20402;BUIN;-70,7450937;-33,7406787
20404;LA GRANJA;-70,6244183;-33,5538026
20406;CONCEPCION;-73,0526812;-36,8222818
20409;PUERTO MONTT;-72,9572697;-41,4491766
20410;PURRANQUE;-73,1661093;-40,9084311
20411;OSORNO;-73,1230102;-40,5736086
20424;CHILLAN;-72,0292720;-36,6330251
20426;LAMPA;-70,8857021;-33,2931492
20427;RANQUIL;-72,5337694;-36,6058247
20435;CURARREHUE;-72,6009889;-38,7395869
20436;RENCA;-70,7581152;-33,4062923
20440;RECOLETA;-70,6383928;-33,4310284
20441;COLINA;-70,6593585;-33,2006432
20442;VILLA ALEMANA;-71,3710405;-33,0460828
20443;CALERA;-71,2078507;-32,7852638
20445;LAMPA;-70,7627638;-33,3293787
20449;MELIPILLA;-71,2180485;-33,6858668
20452;RANCAGUA;-70,7444676;-34,1812232
20460;MOSTAZAL;-70,7070825;-33,9779707
20461;BULNES;-72,3040889;-36,7391026
20466;TALCA;-71,6567233;-35,4210883
20469;VICU�A;-70,7080736;-30,0326781
20470;LOS ANGELES;-72,3511776;-37,4753277
20474;PIRQUE;-70,5994875;-33,6455537
20475;EL MONTE;-70,6505556;-33,4452778
20477;TALCA;-71,6279072;-35,4207971
20478;CALAMA;-68,9393489;-22,4457311
20484;IQUIQUE;-70,1384833;-20,2141338
20489;COINCO;-70,8857068;-34,2525254
20494;RANCAGUA;-70,7444676;-34,1812232
20495;VI�A DEL MAR;-71,5589456;-33,0268572
20498;RANCAGUA;-70,7380975;-34,1582737
20500;REQUINOA;-70,8200330;-34,2954650
20502;LAMPA;-70,7386779;-33,3038749
20503;LA SERENA;-71,2519374;-29,9026691
20505;COQUIMBO;-71,3376896;-29,9686553
20506;ANCUD;-73,8237762;-41,8653373
20507;CERRO NAVIA;-70,7566027;-33,4230407
20508;CARTAGENA;-71,6024625;-33,5561983
20509;LO ESPEJO;-70,7014938;-33,5186072
20510;RECOLETA;-70,6460588;-33,4254114
20513;COQUIMBO;-71,2999548;-29,9691545
20517;VI�A DEL MAR;-71,5510120;-33,0276529
20519;INDEPENDENCIA;-70,6604441;-33,4039037
20520;ANTOFAGASTA;-70,3945921;-23,5308808
20567;VALDIVIA;-73,2529625;-39,8121837
20600;PARRAL;-80,0869535;26,7331580
20601;PUERTO VARAS;-72,9881879;-41,3184741
20631;SAN RAMON;-70,6351852;-33,5523481
20663;LA FLORIDA;-70,5991137;-33,5141689
20665;ANTOFAGASTA;-70,3930986;-23,6523224
22004;OSORNO;-73,1387530;-40,5731530
22007;OSORNO;-73,1126406;-40,5651498
22009;PUERTO MONTT;-72,9581043;-41,4509403
22010;ANCUD;-73,8297291;-41,8666076
22012;LOS MUERMOS;-73,4620630;-41,3987600
22013;CASTRO;NA;NA
22014;VALDIVIA;-73,2388615;-39,8228382
22016;LAGO RANCO;-72,0947380;-40,3034522
22019;PUERTO MONTT;-72,9686550;-41,4785480
22021;PUYEHUE;-72,6003844;-40,6836753
22022;FRUTILLAR;-73,0604950;-41,1295316
22024;PAILLACO;-72,6069586;-38,7243406
22025;PANGUIPULLI;-72,3400602;-39,6449353
22027;HUALAIHUE;-72,4694860;-41,9676134
22029;OSORNO;-73,1282018;-40,5781448
22041;ANCUD;-73,8267878;-41,8643966
22048;MAULLIN;-73,6262324;-41,5849684
22049;MAULLIN;-73,6016737;-41,6183881
22050;PUERTO OCTAY;-72,8815014;-40,9739494
22062;LA UNION;-73,0059213;-40,3026884
22065;CASTRO;-73,7926152;-42,4843967
22066;MAULLIN;-73,6016737;-41,6183881
22072;QUEILEN;-73,4340481;-42,9259079
22077;LA UNION;-84,1799675;39,7393000
22083;CHAITEN;-72,7089787;-42,9176050
22084;SAN JUAN DE LA COSTA;-73,4680609;-40,6055884
22086;PUERTO MONTT;-73,1789805;-41,4022747
22089;ANCUD;-73,8246804;-41,8719467
22092;HUALAIHUE;-72,5887070;-42,0039760
22093;COCHAMO;-72,3079960;-41,4924307
22094;CASTRO;-73,7757798;-42,4739593
22095;CORRAL;-73,4309859;-39,8881862
22096;FRUTILLAR;-73,0496952;-41,1124980
22097;LOS LAGOS;-72,7981483;-39,9248773
22098;QUELLON;-73,5363304;-43,1086195
22100;HUALAIHUE;-75,4999400;8,5500200
22105;FRESIA;-73,4159173;-41,1512682
22111;LOS LAGOS;-72,7869409;-39,8685017
22112;QUELLON;-73,6254969;-43,2383701
22113;SAN PABLO;-73,0104828;-40,4125232
22114;OSORNO;-73,1239568;-40,5778294
22125;LAGO RANCO;-72,4730038;-40,3268574
22130;QUELLON;-73,6396063;-43,1194142
22134;VALDIVIA;-73,1302956;-39,7348168
22138;PALENA;-71,8066400;-43,6177160
22140;LA UNION;-73,0005500;-40,3129490
22142;QUELLON;-73,6143717;-43,1201434
22144;PUERTO VARAS;-72,9903420;-41,3081545
22145;LOS LAGOS;-72,9657931;-41,3301230
22146;OSORNO;-73,1235000;-40,5734400
22148;RIO BUENO;-72,9581508;-40,3379583
22151;ANCUD;-73,8200230;-41,8664070
22153;LAGO RANCO;-72,1072833;-40,3764515
22155;CASTRO;-73,7782952;-42,4506037
22158;LA UNION;-72,9489976;-40,2561114
22159;RIO BUENO;-72,9581508;-40,3379583
22160;VALDIVIA;-73,2403301;-39,8361694
22162;MARIQUINA;-72,9619337;-39,5406013
22165;LANCO;-100,2939751;25,6284323
22174;PURRANQUE;-73,1623809;-40,9111004
22175;PUERTO MONTT;-72,9620752;-41,4758931
22176;CASTRO;-73,7842430;-42,4647150
22177;VALDIVIA;-73,2837142;-39,8451499
22180;CORRAL;-73,4309859;-39,8881862
22181;MARIQUINA;-72,8430294;-39,5511212
22184;MAULLIN;-73,6016737;-41,6183881
22186;LOS LAGOS;-72,5447215;-39,9890408
22187;OSORNO;-73,1429976;-40,5711500
22188;VALDIVIA;-73,2404212;-39,8176881
22189;ANCUD;-73,8246030;-41,8697910
22190;LOS LAGOS;-72,6051175;-40,6917838
22191;OSORNO;-73,1656211;-40,5735666
22192;PUERTO MONTT;-72,9833560;-41,4753050
22194;PAILLACO;-72,9613074;-39,9554771
22195;PUERTO MONTT;-72,9668947;-41,4745212
22196;QUELLON;-73,5920782;-43,1176636
22200;PUERTO MONTT;-72,9737473;-41,4788511
22203;ANCUD;-73,8272570;-41,8682610
22207;LA UNION;-2,0101385;43,2950401
22209;MAULLIN;-73,6262324;-41,5849684
22210;ANCUD;-73,8330010;-41,8691290
22211;CASTRO;-73,7658505;-42,4329246
22214;QUELLON;-73,6245466;-43,1155387
22218;MARIQUINA;-73,0814138;-39,6705182
22219;MARIQUINA;-72,9619337;-39,5406013
22220;QUEMCHI;-73,4758279;-42,1390403
22221;PANGUIPULLI;-72,4071512;-39,6986394
22223;PUERTO MONTT;-72,9568282;-41,4787454
22224;OSORNO;-73,1240783;-40,5701827
22225;LA UNION;-87,8585050;13,3405338
22226;VALDIVIA;-73,2274188;-39,8436267
22228;LA UNION;-87,8500644;13,3323464
22229;PUERTO MONTT;-72,9301757;-41,4573974
22230;OSORNO;-73,1649361;-40,5828326
22231;VALDIVIA;-73,2464600;-39,8287700
22234;PUERTO OCTAY;-72,8857101;-40,9723607
22236;OSORNO;-73,1348618;-40,5775210
22244;RIO BUENO;-72,9581508;-40,3379583
22245;LOS LAGOS;-98,7257479;20,1121725
22246;OSORNO;-73,1316783;-40,5705477
22248;PURRANQUE;-73,1593266;-40,9111618
22253;CALBUCO;-73,1342640;-41,7724527
22255;OSORNO;-73,1149469;-40,5761897
22257;LOS LAGOS;-116,6171798;31,8745598
22258;MARIQUINA;-72,9707851;-39,5412256
22260;QUEMCHI;-73,4772060;-42,1415003
22261;MAULLIN;-73,5956419;-41,6175022
22262;LOS MUERMOS;-73,4626211;-41,3988966
22263;OSORNO;-73,1083255;-40,5848200
22265;OSORNO;-73,1385596;-40,5737559
22267;MARIQUINA;-72,9018939;-39,5547101
22268;LOS LAGOS;-101,9349232;21,3643853
22269;PANGUIPULLI;-72,3370089;-39,6415998
22270;OSORNO;-73,1328589;-40,5757615
22271;OSORNO;-73,1319600;-40,5704290
22275;VALDIVIA;-73,2464551;-39,8190721
22276;OSORNO;-73,1429976;-40,5711500
22277;LA UNION;-73,0751242;-40,2995912
22280;FUTRONO;-72,3878777;-40,1291435
22283;OSORNO;-73,1235510;-40,5764720
22284;RIO NEGRO;-75,3989622;6,1315163
22291;PAILLACO;-72,8692899;-40,0725331
22292;SAN JUAN DE LA COSTA;-73,7013397;-40,2422872
22296;PUERTO MONTT;-72,9492782;-41,4722332
22306;PUERTO MONTT;-72,9317110;-41,4717656
22307;QUELLON;-73,6245466;-43,1155387
22309;LOS MUERMOS;-73,4594198;-41,3970730
22310;LOS MUERMOS;-73,6853525;-41,2757915
22312;MAFIL;-72,9527616;-39,6663040
22313;PAILLACO;-72,8631574;-40,0696632
22317;PAILLACO;-72,7589449;-40,0634218
22319;VALDIVIA;-73,2482509;-39,8246625
22322;PURRANQUE;-73,1621190;-40,9131986
22323;PURRANQUE;-73,5045440;-40,9508715
22325;DALCAHUE;-73,6512366;-42,3798229
