RBD;NOM_RBD
22244;ESCUELA PARTICULAR ESMERALDA
22245;ESCUELA PARTICULAR NUEVO MILENIO
22246;COLEGIO SHADDAI
22248;INSTITUTO ALEMAN PURRANQUE
22253;ESCUELA PARTICULAR PROFESOR JOSE VELASQUEZ VARGAS
22255;COLEGIO ADOLFO KOLPING
22257;ESCUELA PARTICULAR PORVENIR
22258;ESCUELA PARTICULAR SOL NACIENTE
22260;COLEGIO SANTA ANA
22261;ESCUELA PARTICULAR PABLO NERUDA
22262;COLEGIO SAN CRISTOBAL
22263;COLEGIO SAN MARCOS
22265;GREEN COUNTRY SCHOOL
22267;ESCUELA HERMINDA JARAMILLO QUINTANA
22268;ESCUELA PARTICULAR GABRIELA MISTRAL
22269;ESCUELA PARTICULAR TRAFUN CHICO
22270;COLEGIO DE NI�AS NUESTRA SE�ORA DE LOURDES
22271;COLEGIO LUIS PASTEUR
22275;COLEGIO PARTICULAR GRACIA PAZ
22276;LICEO DE ADULTOS CRECER OSORNO
22277;COLEGIO NACIONAL DE LA UNION
22280;ESCUELA PARTICULAR ALONSO DE ERCILLA
22283;COLEGIO SAN MIGUEL
22284;ESCUELA PARTICULAR HUALINTO
22291;COLEGIO KIMEL
22292;ESCUELA PARTICULAR LA BARRA
22296;CORPORACION DE EDUCACION LA ARAUCANA
22306;COLEGIO PUERTO MONTT
22307;CENTRO DE EDUCACION DE ADULTOS QUELLON
22309;COLEGIO INGL�S MABEL CONDEMAR�N
22310;ESCUELA RURAL YERBAS BUENAS
22312;ESCUELA HUILLON
22313;COLEGIO CARDENAL RAUL SILVA HENRIQUEZ
22317;COLEGIO SAN ANTONIO
22319;COLEGIO PRINCIPE DE ASTURIAS
22322;DHARMA COLLEGE
22323;ESCUELA PARTICULAR LA POZA
22325;ESCUELA PARTICULAR CHOVI-SAN JUAN
22327;COLEGIO GABRIELA MISTRAL
22330;CENTRO EDUCACIONAL SAN AGUSTIN
22333;ESCUELA FRANCIA
22334;ESCUELA PARTICULAR EL ARRAYAN
22337;ESCUELA PARTICULAR LOS CASTANOS
22338;ESCUELA PARTICULAR PEDERNAL ALTO
22339;COLEGIO GHANDI
22340;ESCUELA PARTICULAR EL COPIHUE
22342;ESCUELA PARTICULAR DELIA DOMINGUEZ
22343;COLEGIO SAN SEBASTIAN
22346;ESCUELA PARTICULAR SANTA ROSA
22348;ESCUELA PARTICULAR SAGRADO CORAZON
22349;ESCUELA PARTICULAR SICHAHUE
22351;INSTITUTO INMACULADA CONCEPCION
22352;ESCUELA PARTICULAR EL DESPERTAR
22353;ESCUELA PARTICULAR TRULLUN MAPU
22354;ESCUELA EL MAITEN
22355;COLEGIO SAN ANDRES
22356;COLEGIO PAIDEIA
22358;COLEGIO INGLES
22361;COLEGIO PARTICULAR ANTARES DE ALERCE
22366;COLEGIO ROBERT PACE
22367;ESCUELA PARTICULAR BOSQUE VERDE
22372;COMPLEJO EDUCACIONAL SAN CRESCENTE
22373;ESCUELA PARTICULAR MILLARAY
22374;INSTITUTO TECNOLOGICO DEL SUR
22375;ESCUELA PARTICULAR ALLA MAPU
22380;ESCUELA BASICA SECTOR ORIENTE
22383;ESCUELA PARTICULAR ROSALIA OJEDA SANCHEZ
22388;CENTRO DE EDUC. DE ADULTOS SANDROCK
22390;ESCUELA PARTICULAR CANDELARIA
22396;ESCUELA PARTICULAR LA COLONIA
22397;COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES
22398;COLEGIO ALIWEN
22400;ESCUELA PARTICULAR DOLLINCO
22401;CENTRO DE EDUCACION DE ADULTOS ESMERALDA
22403;ESCUELA DE CULTURA Y DIFUSION ARTISTICA FRIDOLINA BARRIENTOS CANOBRA
22405;CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES
22408;ESCUELA PARTICULAR JEAN PIAGET
22410;COLEGIO CREACION OSORNO
22413;COLEGIO TENAUN ALTO
22414;ESCUELA PAMPA RIOS
22415;INST. SUPERIOR DE ADMINISTRACION Y TURISMO
22417;ESCUELA PARTICULAR SAN PIO DE PIELTRECINA
22418;ESCUELA BASICA KIMUN LAWAL
22419;ESCUELA PADRE ALBERTO HURTADO
22420;ESCUELA NUEVA PENSYLVANIA
22425;ESCUELA PARTICULAR CURAMO
22427;ESCUELA PARTICULAR EMMANUEL
22428;ESCUELA PADRE LUIS BELTRAN
22429;ESCUELA PARTICULAR WE LIWEN
22430;COLEGIO CRECER
22433;ESCUELA PARTICULAR PUERTO ESPERANZA
22434;COLEGIO DOMINGO SANTA MARIA
22436;THE MISSION COLLEGE
22439;COLEGIO TERRA NOVA
22444;ESCUELA LLEQUEN
22445;CENTRO DE EDUC. DE ADULTOS ELIER
22446;CENT.EDUC.INTEG.ADULTOS PROFASOC
22448;ESCUELA PARTICULAR EL CARDO
22451;ESCUELA PARTICULAR LA PRADERA
22452;COLEGIO MOUNTAIN GREEN SCHOOL
22456;COLEGIO SAN PABLO
22459;COLEGIO LAICO VALDIVIA
22461;COLEGIO NUEVO HORIZONTE
22462;COLEGIO BERNARDO FELMER NIKLITSCHEK
22464;LICEO POLIVALENTE DALCAHUE
22466;LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN
22467;COLEGIO LAFQUEN MONTESSORI PUERTO MONTT
22473;INSTITUTO APRENDER
22475;INSTITUTO APRENDER
22476;COLEGIO SAN JOSE
22478;COLEGIO VENCEDOR
22480;COLEGIO LOS ALERCES
22482;CENTRO EDUCACIONAL AMANCAY
22483;LICEO BICENTENARIO DE EXCELENCIA ALTAMIRA
22485;COLEGIO DE ADULTOS PUDETO
22486;ESCUELA SAN FRANCISCO DE LLENEHUE
22489;ESCUELA PARTICULAR RAYEN QUITRAL
22492;ESCUELA PARTICULAR TICALHUE
22493;ESCUELA VICENTE PEREZ ROSALES
22494;LICEO TECNICO PROFESIONAL AGRICOLA MARITIMO BOSQUE NATIVO
22495;COLEGIO PARTICULAR CARDENAL RAUL SILVA HENRIQ
22496;CENTRO EDUCACIONAL SAN NICOLAS
22499;INSTITUTO INGLES ANTUQUENU
22503;COLEGIO AGUILAS DEL SUR
22504;LICEO FRANCISCO COLOANE
22505;COLEGIO CHARLES DARWIN DE ANCUD
22506;COLEGIO PUMAHUE
22509;ESCUELA ALEMANIA
22514;CENTRO INTEGRAL DE ADULTOS TREUCANCHE
22516;INSTITUTO CRISTIANO GRACIA Y PAZ
22517;C.E.I.A COMUNIDAD COLLICO
22519;COLEGIO MIRADOR DEL LAGO
22522;COLEGIO SAN MARTIN DE LAS LOMAS
22523;COLEGIO CORDILLERA
22527;CENTRO EDUCACIONAL SAN SEBASTIAN
22531;ESCUELA CLAUDIO ARRAU LEON
22532;ESCUELA EL BOSQUE
22533;COLEGIO MON MAPU
22535;ESCUELA TERESA DE LOS ANDES
22536;CENTRO EDUCACIONAL SAN SEBASTIAN DE ANCUD
22537;COLEGIO FRANCISCA BELEN
22539;ESCUELA JOSE MANUEL BALMACEDA
22540;INSTITUTO ITALIA DE VALDIVIA
22542;COLEGIO SAN ALBERTO HURTADO
22543;LICEO COMERCIAL MIRAMAR
22544;LICEO CIENTIFICO HUMANISTA BENJAMIN VICU�A MACKENNA
22545;INSTITUTO CECAL SUR
22546;GREEN COLLEGE
22548;ESCUELA PARTICULAR EVANGELICA MONTE SINAI
22549;CENTRO DE EDUCACI�N INTEGRAL DE ADULTOS NUEVO HORIZONTE
22551;LICEO TECNICO PROFESIONAL GABRIELA MISTRAL
22552;ESCUELA PARTICULAR SAGRADA FAMILIA
22553;INSTITUTO T�CNICO FORJADORES DE ALERCE
22554;ESCUELA BASICA SAN CARLOS DE CHONCHI
22556;ESCUELA PARTICULAR COLONIA DEGA�
22558;ESCUELA NUEVA COLLILELFU
22559;INSTITUTO GARDEN COLLEGE
22560;COLEGIO COLONOS DE ALERCE
22561;COLEGIO ESTRELLA DE BELEN
22564;LICEO TECNICO ADOLFO MATTHEI
22565;COLEGIO EL PILAR
22566;ESCUELA PARTICULAR BICENTENARIO
22581;COLEGIO RAICES DE LEMUY
22584;ESCUELA PARTICULAR MI FUTURO
22588;COLEGIO CRISTIANO BELEN
22589;ESCUELA PARTICULAR ISLA LLAHUEN
22596;CENTRO INCLUSIVO DE PARVULOS INALUN
22597;LICEO TECNICO PROFESIONAL SAN JOSE
22602;SAINT PAUL COLLEGE
22604;INSTITUTO APRENDER
22606;ESCUELA INTEGRADA JUAN PABLO II
22608;COLEGIO EL LABRADOR
22609;COLEGIO CHILENO NORTEAMERICANO
22610;ESCUELA PARTICULAR NIDO DE CISNES
22612;CENTRO EDUCACIONAL GARYES
22613;ESCUELA PARTICULAR CRECER
22615;ESCUELA PARTICULAR OMILEN ANTU
22616;COLEGIO MOZART
22620;ESCUELA PARTICULAR ANTUMAPU
22621;COLEGIO CALBUCO
22623;COLEGIO AYELEN
22624;COLEGIO DE ADULTOS BONILLA
22626;INSTITUTO POLITECNICO
22627;HAMPTON COLLEGE
22629;COLEGIO LOS CONQUISTADORES
22633;LICEO TEC. PROF. DE ADULTOS CORESOL DE VALDIV
22634;INSTITUTO PRINCIPE DE ASTURIAS
22637;C.E.I.A. ARTURO PRAT
22638;LICEO TECNICO PROFESIONAL DE ADULTOS CORESOL DE PUERTO MONTT
22639;ESCUELA HOSPITALARIA VALDIVIA
22641;COLEGIO SAGRADA FAMILIA
22646;ROYAL SCHOOL
22650;ESCUELA PROFESORA ELIANA TRIVI�O MARQUEZ
22655;LICEO CARELMAPU
22656;COLEGIO LLACOLEN
22657;COLEGIO PARTICULAR GOLETA ANCUD
22658;CENTRO EDUCACIONAL EMANUEL
22663;COLEGIO MONTE VERDE
22664;LICEO POLITECNICO MIRASOL
22668;CENTRO EDUCACIONAL AMADOR CARDENAS PAREDES
22671;COLEGIO FRANCISCO HERNANDEZ ORTIZ
22672;COLEGIO ALTAS CUMBRES
22674;LICEO POLIVALENTE DE QUEILEN
22685;ESCUELA PARTICULAR SAN BENITO
22686;ESCUELA BASICA LAS CAMELIAS
22688;COLEGIO BOSQUES DE ALERCE
22690;COLEGIO AYTUE
22691;LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO
22692;PATAGONIA COLLEGE
22702;INSTITUTO TECNICO ALERCE CORDILLERA
22707;COLEGIO GILGAL
22738;COLEGIO SAN LUCAS DE VALDIVIA
22743;GARDEN COLLEGE
22747;CENTRO EDUCATIVO SAGRADO CORAZON DE JESUS
22749;ESCUELA PARTICULAR COUNTRY SCHOOL
22752;LICEO POLITEC.WERNER GROB STOLZENBACH
22753;ESCUELA PARTICULAR ADONAI
22755;LICEO TCO. PROF. DE RIO BUENO
22756;COLEGIO AUSTRAL LANCO
22758;COMPLEJO EDUCACIONAL IGNAO
22759;MASTER COLLEGE
22766;C.E.I.O.D. E INTERVENCION N.E.E.
24201;LICEO AUSTRAL LORD COCHRANE
24203;LICEO RAUL BROUSSAIN CAMPINO
24204;LICEO ARTURO PRAT CHACON
24206;CENTRO INTEGRAL DE EDUCACI�N ALBORADA
24207;LICEO SAN JOSE U.R.
24209;COLEGIO SAGRADA FAMILIA
24210;ESC. PART.MADRE DE LA DIVINA PROVIDENCIA
24212;COLEGIO ALIANZA AUSTRAL DE COYHAIQUE
24213;COLEGIO SANTA TERESA DE LOS ANDES
24214;ESCUELA ALTAMIRA DE COYHAIQUE
24215;CENTRO DE EDUCACION INTEGRADA DE ADULTOS
24216;ESCUELA BASICA DE CHILE CHICO
24218;ESC.NUESTRA SRA DE LA DIVINA PROVIDENCIA
24220;ESCUELA ANEXA INDEPENDENCIA
24224;COLEGIO ANTOINE DE SAINT EXUPERY
24226;COLEGIO EL CAMINO DE LA FUENTE
24229;ESCUELA LITORAL AUSTRAL
24230;COLEGIO KALEM
24231;COLEGIO DIEGO PORTALES
24233;LICEO FRANCISCO XAVIER BUTINA
24234;COLEGIO INGLES COYHAIQUE
24236;COLEGIO CAMPO DE HIELO
24237;CEIA  JOSEFINA MENDEZ E.I.R.L.
24238;CENTRO DE ESTUDIOS PATAGONIA LTDA
24240;LICEO BICENTENARIO ALTOS DEL MACKAY
24241;CENTRODE ESTUDIOS PATAGONIA DE AYSEN
24243;COLEGIO CRISTIANO SEMBRADORES
24300;LICEO GABRIELA MISTRAL
24302;ESCUELA GENERAL MANUEL BULNES P.
24303;LICEO NOBELIUS
24305;COLEGIO PIERRE FAURE
24307;LICEO JUAN BAUTISTA CONTARDI
24311;COLEGIO FRANCES
24313;ESCUELA VILLA LAS NIEVES
24314;COLEGIO CRUZ DEL SUR
24316;LICEO POLITEC.CARDENAL RAUL SILVA HENRIQUEZ
24317;COLEGIO PUERTO NATALES
24318;ESCUELA PADRE ALBERTO HURTADO CRUCHAGA
24319;COLEGIO PUNTA ARENAS
24322;ESCUELA BASICA RURAL SENO OBSTRUCCION
24324;GREEN HILL COLLEGE
24325;ESCUELA RURAL CERRO GUIDO
24327;LICEO EXPERIMENTAL UMAG
24329;LICEO SAN JOSE
24330;FUNDACI�N PARA EL DESARROLLO
24332;CEIA CARLOS YANEZ MOYA
24338;COLEGIO LUTERANO
24341;ESCUELA PAMPA GUANACO
24400;ESCUELA BASICA PARTICULAR DEUTSCHLAND
24401;COLEGIO CAPITAN PASTENE
24403;COLEGIO SIMON BOLIVAR
24405;COLEGIO POLIVALENTE LOVAINA
24406;ESCUELA BASICA PARTICULAR KIND`S SCHOOL
24407;COLEGIO SANTA TERESA DE JESUS DE LOS ANDES
24409;COLEGIO SAN NICOLAS DE MYRA
24410;COLEGIO SANTA MARIA DE LA CORDILLERA
24412;COLEGIO FINLANDIA
24419;ESCUELA PARTICULAR SANTA ANA DE LA LUZ
24420;ESCUELA BASICA COLEGIO VILLA LOGRONO
24423;COLEGIO SAN JUAN DIEGO
24424;COLEGIO PARTICULAR LA UNION
24426;ESCUELA PARTICULAR PHILIPPE COUSTEAU
24427;COLEGIO SAN VIATOR
24428;ESCUELA BASICA PART.ARCANGEL SAN GABRIEL
24431;COLEGIO HAYDN DE LA FLORIDA
24438;COLEGIO MERRYLAND
24440;LICEO AGRICOLA SANTA ANA
24443;LICEO MUNICIPAL CHILOE
24444;LICEO INDUSTRIAL HARDWARE
24445;LICEO MUNICIPAL EL ROBLE
24446;COMPLEJO EDUC. AGRICOLA DE TALAGANTE
24448;COLEGIO ARTISTICO EL SALVADOR ANEXO
24454;COLEGIO DE ADULTOS FEDESO
24455;COLEGIO EL SEMBRADOR ANEXO 1
24459;COLEGIO BETANIA
24464;ESCUELA BASICA MERCEDES MARIN DEL SOLAR
24473;COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO
24482;LICEO POLITECNICO PARTICULAR ANDES
24486;COLEGIO POLIVALENTE SAN RAFAEL
24489;ESC. PART.BASICA SAINT PHILLIP OF NERY 2
24491;COLEGIO INTERNATIONAL COUNTRY SCHOOL
24494;COLEGIO CRECES
24496;COLEGIO COMERCIAL DE PENAFLOR
24498;COLEGIO SAN JOAQUIN
24499;ESCUELA BASICA PART.THE NEW SCHOOL ANEXO
24506;COLEGIO EL GOLF
24508;ANEXO ESCUELA BASICA SAN JAVIER
24520;ESC. BAS.MUNICIPAL MERCEDES FONTECILLA
24558;ESCUELA BASICA PART.BLAS CANAS
24599;COLEGIO LONDON ANEXO
24617;ESCUELA B�SICA N�62  SANTA JULIA
24622;MIGUEL DE CERVANTES Y SAAVEDRA ANEXO A-8
24623;ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEXO
24624;COLEGIO TABOR Y NAZARETH
24625;COLEGIO SAN CRISTOBAL COLLEGE
24626;COMPLEJO EDUCACIONAL ALBERTO WIDMER
24627;COLEGIO ETIEVAN
24638;LICEO MIGUEL DE CERVANTES Y SAAVEDRA
24642;COLEGIO ALEMAN DE SANTIAGO ANEXO
24647;ESCUELA BASICA N�1436 COLEGIO IBEROAMERICANO
24648;COLEGIO LOS NOGALES
24652;ESCUELA AGROECOLOGICA DE PIRQUE
24654;ESCUELA BASICA CINCO PINOS
24657;COLEGIO CRISTIANO BETHEL II
24666;JOHN DEWEY COLLEGE
24670;COLEGIO INTERNACIONAL  ALBA
24671;COLEGIO LA ABADIA
24675;COLEGIO SAN MANUEL
24678;COLEGIO LARRAIN
24682;COLEGIO PETER COLLEGE - ANEXO
24684;ESCUELA PARTICULAR QUILLAHUE
24685;COLEGIO PIAMARTA
24686;LICEO POLIVALENTE SANTIAGO DE COMPOSTELA
24689;CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA
24690;COLEGIO SANTIAGO EVANGELISTA
24699;COLEGIO MAITENES
24700;CENTRO EDUC.ADULTOS AMERICO VESPUCIO
24705;ESCUELA BASICA VERDE VALLE
24713;COLEGIO EL BOSQUE PROVINCIA CORDILLERA
24714;COLEGIO SANTO TOMAS
24715;COLEGIO CRISTOBAL COLON DE MELIPILLA
24716;ESCUELA BASICA LOS NAVIOS
24717;COLEGIO NUESTRA SENORA DE GUADALUPE
24718;COLEGIO HUELQUEN MONTESSORI
24719;COLEGIO BUIN
24721;COLEGIO LEONARDO DA VINCI DE LAS CONDES
24722;ESC. BASICA PART.PADRE ALBERTO HURTADO
24723;COLEGIO KENDAL ENGLISH SCHOOL
24725;COLEGIO JUGENDLAND SCHULE
24730;COLEGIO ADVENTISTA SANTIAGO PONIENTE
24733;COLEGIO SAN ANDRES DE COLINA
24750;TALLERES PREVOCACIONALES SAN FRANCISCO
24751;COMPLEJO EDUC. EDUARDO CUEVAS VALDES
24754;CEIA GEORGINA SALAS DINAMARCA
24756;COLEGIO NAZARET DE LA FLORIDA
24758;COLEGIO CRISTIANO BETHEL  N 3
24759;ESC.NUESTRA SENORA DEL CARMEN DE CURACAV
24761;SAN JUAN DE LAS CONDES
24762;COLEGIO SAINT MARY JOSEPH SCHOOL
24763;LICEO ADULTOS PART.LAS AMERICAS MODERNAS
24766;COLEGIO ALMENDRAL
24767;COLEGIO EL SEMBRADOR ANEXO 2
24769;COLEGIO SAN ISAAC JOGUES
24782;ESCUELA B�SICA Y ESPECIAL BARROS LUCO
24783;COLONIAL DE PIRQUE
24789;COLEGIO MONTEVERDE ANEXO
24790;COLEGIO EL PRADO
24795;COLEGIO EMAUS
24798;COLEGIO SANTA MARIA DE LO CANAS
24800;COLEGIO FLORIDA HIGH SCHOOL
24801;COLEGIO HENRY FAYOL
24803;ESCUELA BASICA PART GRATUITA CASA AZUL
24809;ESC. BASICA PART.JUANITA FERNANDEZ SOLAR
24812;COLEGIO POLIV. SAN JOSE DE RENCA
24817;ESCUELA BASICA N�1517 MADRIGAL
24822;ESC. BAS. PDTE. SALVADOR ALLENDE G.
24826;COLEGIO NUESTRA SENORA DEL LORETO
24828;LICEO POLITEC.PARTIC.EL SENOR DE RENCA
24832;INSTITUTO DOCENCIA
24836;COLEGIO SAN ISIDRO
24840;COLEGIO DE ADULTOS INSTITUTO TABANCURA SEDE LONDRES
24842;COLEGIO LA FONTAINE
24843;COLEGIO POLIV. SAN LUIS BELTRAN
24854;ESCUELA ANEXO BASICA PART.VILLA LOURDES
24856;ESCUELA BASICA TEGUALDA
24864;COLEGIO SAN CRISTOBAL DE LAS CASAS
24866;ESCUELA BASICA PARTICULAR EMPRENDER
24873;COLEGIO  EPULLAY
24874;COLEGIO SAN BARTOLOME DE NOS
24876;ESC.BASICA PROF.AURELIA ROJAS BURGOS
24878;CENTRO EDUCACIONAL FERNANDO DE ARAGON
24879;ESCUELA ESPECIAL PART.ARNOLD GESELL II
24881;ESCUELA BASICA ESCRITOR PABLO NERUDA
24883;ESCUELA B�SICA MUNICIPAL SAN LUIS
24884;COLEGIO ALCAZAR DE LAS CONDES
24885;COLEGIO KING SCHOOL CORDILLERA
24889;LICEO MONSENOR ENRIQUE ALVEAR
24892;COLEGIO POLIVALENTE ARAUCARIA
24893;ESCUELA NOVOMAR
24894;COLEGIO ARAUCARIA CORDILLERA
24896;INSTITUTO DE TABANCURA DE PROVIDENCIA
24897;COLEGIO FARMLAND SCHOOL
24898;COLEGIO SAN FRANCISCO MISIONERO
24900;LICEO HUMBERTO DIAZ CASANUEVA
24906;ESCUELA BASICA N�71 DOLMEN SCHOOL
24907;COLEGIO ALMENAR DE PIRQUE
24908;COLEGIO PEDRO DE VALDIVIA LAS CONDES
24911;LICEO DE ADULTOS PART.FERMIN VIVACETA
24912;COLEGIO SANTA MONICA DE MELIPILLA
24913;COLEGIO NUESTRA SENORA DE LA MERCED
24916;ESCUELA BASICA TACORA
24920;ESC. BAS. PART. ALBERT SCHWITZER LA FLORIDA
24926;CENTRO EDUCACIONAL DE ADULTOS
24927;COLEGIO SAN  ANSELMO
24930;CENTRO EDUCACIONAL FUNDACION PAULA JARAQUEMAD
24931;ESC.PART.ALVARO COVARRUBIAS ARLEGUI ANEX
24933;INSTITUTO SAN SEBASTIAN DE PROVIDENCIA
24935;COLEGIO POLIV. SIEMBRA
24944;COLEGIO NUESTRA SE�ORA DEL CAMINO
24945;COLEGIO DESIREE
24946;COLEGIO JORGE HUNEEUS ZEGERS
24954;COLEGIO EL REDENTOR
24956;COLEGIO TECNICO PROFESIONAL NOCEDAL
24959;COMPL.EDUCACIONAL BRIGIDA WALKER  ANEXO
24960;ESCUELA BASICA PARTICULAR HORIZONTE 11
24963;ESCUELA BAS. PART. DE SANTA MARIA
24966;COLEGIO SAN FELIPE
24969;COLEGIO PADRE HURTADO DE PUDAHUEL
24971;COLEGIO EL ENCUENTRO
24972;ESCUELA BAS. NUESTRA SENORA MARIA INMACULADA
24976;COLEGIO SAN FELIPE DIACONO
24977;COLEGIO MAYOR TOBALABA
24978;COLEGIO PART.POLITECNICO EYZAGUIRRE
24979;COLEGIO LOS ALERCES
24985;COLEGIO KENDAL ENGLISH SCHOOL ANEXO
24986;COLEGIO CENTENARIO
24987;ESCUELA ANDES DEL SUR
24988;COLEGIO ALMENAR DEL MAIPO
24989;COMPLEJO EDUC. LUIS PASTEUR, ANEXO
24995;COLEGIO SAN FERNANDO DE PUENTE ALTO
24997;ESCUELA SANTA MARIA DE PENALOLEN
24999;ESCUELA PROFESORA MARIA LUISA SEPULVEDA
25001;COLEGIO GREENLAND SCHOOL
25002;ESCUELA BASICA PADRE ALBERTO HURTADO
25005;ESC. BAS.SAN AGUSTIN DE CERRILLOS
25009;LICEO VALLE DE LLUTA
25012;COLEGIO PART.SAN SEBASTIAN DE MELIPILLA
25014;CENTRO DE EDUCACION PAULA JARAQUEMADA
25016;ESC.BASICA SAN MARCELO  ANEXO
25017;ESC. BAS. PATR. WILLINS HOOVER KURT
25020;INSTITUTO SAN PABLO MISIONERO
25025;ESCUELA BASICA PART.MADRE DE JESUS
25026;COLEGIO POLIV. FRANCISCO DE VILLAGRA
25027;COLEGIO POLIV. NUEVA NAZARET
25028;CENTRO EDUC. DIEGO DE ALMAGRO
25029;COMPLEJO EDUCACIONAL LOS ANDES
25032;COLEGIO POLIVALENTE SEMBRADOR
25034;ESCUELA BASICA PART. LAS PLEYADES
25038;COLEGIO JOSE M.BALMACEDA DE MELIPILLA
25039;ESC. BAS.PART.FRANCISCO DE AGUIRRE
25041;COLEGIO MARIA ELENA
25042;ESCUELA BASICA LOS BOSQUINOS
25043;ESCUELA VOLCAN SAN JOSE
25045;COLEGIO  PLAYGROUND
25047;ESCUELA ANTILHUE DE PUDAHUEL
25048;COLEGIO CASTELGANDOLFO
25050;COLEGIO PARTICULAR SAN MATEO
25054;COLEGIO DE ADULTOS CASA DE ESTUDIOS FUTURO
25055;COLEGIO INSTITUCION TERESIANA
25057;COLEGIO DE ADULT.ACADEMIA ESTUDIOS MIRAFLORES
25058;COLEGIO LA CANTERA
25059;CENTRO EDUCACIONAL LARUN RAYUN
25061;COLEGIO POLIVALENTE RAUL�
25062;ESCUELA B�SICA N�993 ANTONIO BORQUEZ SOLAR ANEXO
25065;COLEGIO PEDRO DE VALDIVIA -PE�ALOLEN
25070;COLEGIO NAVARRA
25071;LICEO JOSE ABELARDO NUNEZ N�5
25073;SANTA MARIA DEL PILAR DE LA FLORIDA
25075;ESC.ESP.TRAT.DE LA COMUNICION EDEN
25078;ESCUELA PART.COMANDANTE CARLOS CONDELL
25082;COLEGIO TECNICO PROFESIONAL APRENDER
25084;ESCUELA RUDOLF DECK WERTH
25085;CENTRO EDUCACIONAL RENCA
25087;COLEGIO NOBEL
25089;COLEGIO LOS JAZMINES
25091;ESC. BASICA BOSTON COLLEGE MAIPU
25094;COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA
25095;COLEGIO PARTICULAR LOGRONO
25098;ESC. BAS. EJERCITO DE SALVACION
25099;COLEGIO DE ADULTOS INSTITUTO ANDES
25101;COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA
25107;COLEGIO MAIMONIDES SCHOOL
25112;ESCUELA PART. PEHUEN
25114;ESC. BASICA PART.IBEROAMERICANO
25121;COLEGIO SAN ANTONIO DE COLINA
25127;COLEGIO LEONARDO DA VINCI
25129;ESCUELA BASICA SAINT FRANCIS COLLEGE
25130;COLEGIO LOS CEIBOS
25132;ESCUELA PART. MASTER SCHOOL DE LAMPA
25134;COLEGIO AMERICAN BRITISH SCHOOL
25136;COMPLEJO EDUCACIONAL SAN ALFONSO
25138;COLEGIO ALBERT EINSTEIN
25142;COLEGIO ANDINO ANTILLANCA
25143;COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA
25153;COLEGIO PARTICULAR NUEVA ERA SIGLO XXI
25155;ESC. PARTICULAR ALFARERO
25157;ESC. BAS. PARTICULAR 1650 MIRAVALLE
25160;COLEGIO VICTORIANO
25162;ESC. PARTICULAR RAIN - BOW
25166;COLEGIO PART. LOS OLMOS DE PTE. ALTO
25171;CENTRO EDUC. PRINCIPADO DE ASTURIAS
25172;COLEGIO PUMAHUE
25173;ESC. BASICA MUNICIPAL RISOPATRON
25175;COLEGIO SAN NICOLAS DE MAIPU
25180;COLEGIO RAYEN MAHUIDA
25182;LICEO ALCALDE JORGE INDO
25185;COLEGIO PARTICULAR OZANAM
25186;COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA
25188;ESCUELA B�SICA Y ESPECIAL N�90 AMANECER
25189;ESCUELA BASICA FUTURO LAS MERCEDES
25190;COLEGIO ADUL. INSTITUTO TABANCURA DE VITACURA
25194;ESCUELA MUNICIPAL VALLE DE LUNA
25196;PIERRE TEILHARD DE CHARDIN
25197;COL.PARTICULAR SAN VALENTIN DE MAIPU
25198;COLEGIO SANTA MARIA DE MAIPU
25199;COLEGIO AMANCAY DE LA FLORIDA
25201;ESCUELA BAS. Y ESP. N_ 115 RENACER
25202;COLEGIO  PUMAHUE HUECHURABA
25204;ESC.ESP.ONCOL.HOSP.ROBERTO DEL RIO
25206;ESC. PART. CHRIST SCHOOL
25209;COLEGIO ESPECIAL FUNDAC.NUESTROS HIJOS
25210;ESC. BASICA N_ 116 ONCOLOG. DR. SOTERO DEL
25211;ESCUELA PART.ESPECIAL CORPAMEG
25212;INSTITUTO NACIONAL DE REHABILITACION PAC
25213;COLEGIO HOSPITAL SAN BORJA ARRIARAN
25215;COLEGIO POLIV. GERONIMO DE ALDERETE
25218;EXTREMADURA DE PUENTE ALTO
25220;COLEGIO ALMA MATER
25221;COLEGIO  PABLO APOSTOL
25223;COLEGIO MONTE DE ASIS
25224;COLEGIO BERTAIT COLLEGE
25225;ESCUELA BASICA RAYITO DE LUZ DE QUILICURA
25230;ESC.BAS.Y ESP.INTEGRAL STA. ROSA DE CHENA.
25235;LICEO DE ADULTOS POETA VICENTE HUIDOBRO
25237;COLEGIO DE ADULTOS GLADYS LAZO
25238;COLEGIO CENTRO EDUCACIONAL ALTAIR
25241;COLEGIO SAINT JAMES SCHOOL
25247;COLEGIO ALICURA
25249;COLEGIO PARTICULAR TANTAUCO  EL BOSQUE
